12.0,11.78,12.76,11.78,12.76,11.78,12.76,11.78,12.76
12.1,11.88,12.85,11.88,12.85,11.88,12.85,11.88,12.85
12.2,11.97,12.95,11.97,12.95,11.97,12.95,11.97,12.95
12.3,12.07,13.05,12.07,13.05,12.07,13.05,12.07,13.05
12.4,12.16,13.14,12.16,13.14,12.16,13.14,12.16,13.14
12.5,12.26,13.24,12.26,13.24,12.26,13.24,12.26,13.24
12.6,12.35,13.33,12.35,13.33,12.35,13.33,12.35,13.33
12.7,12.44,13.43,12.44,13.43,12.44,13.43,12.44,13.43
12.8,12.54,13.52,12.54,13.52,12.54,13.52,12.54,13.52
12.9,12.63,13.62,12.63,13.62,12.63,13.62,12.63,13.62
13.0,12.73,13.72,12.73,13.72,12.73,13.72,12.73,13.72
13.1,12.82,13.81,12.82,13.81,12.82,13.81,12.82,13.81
13.2,12.92,13.91,12.92,13.91,12.92,13.91,12.92,13.91
13.3,13.01,14.00,13.01,14.00,13.01,14.00,13.01,14.00
13.4,13.11,14.10,13.11,14.10,13.11,14.10,13.11,14.10
13.5,13.20,14.20,13.20,14.20,13.20,14.20,13.20,14.20
13.6,13.30,14.29,13.30,14.29,13.30,14.29,13.30,14.29
13.7,13.39,14.39,13.39,14.39,13.39,14.39,13.39,14.39
13.8,13.49,14.48,13.49,14.48,13.49,14.48,13.49,14.48
13.9,13.58,14.58,13.58,14.58,13.58,14.58,13.58,14.58
14.0,13.68,14.67,13.68,14.67,13.68,14.67,13.68,14.67
14.1,13.77,14.77,13.77,14.77,13.77,14.77,13.77,14.77
14.2,13.87,14.87,13.87,14.87,13.87,14.87,13.87,14.87
14.3,13.96,14.96,13.96,14.96,13.96,14.96,13.96,14.96
14.4,14.06,15.06,14.06,15.06,14.06,15.06,14.06,15.06
14.5,14.15,15.15,14.15,15.15,14.15,15.15,14.15,15.15
14.6,14.25,15.25,14.25,15.25,14.25,15.25,14.25,15.25
14.7,14.34,15.35,14.34,15.35,14.34,15.35,14.34,15.35
14.8,14.44,15.44,14.44,15.44,14.44,15.44,14.44,15.44
14.9,14.53,15.54,14.53,15.54,14.53,15.54,14.53,15.54
15.0,14.63,15.63,14.63,15.63,14.63,15.63,14.63,15.63
15.1,14.72,15.73,14.72,15.73,14.72,15.73,14.72,15.73
15.2,14.82,15.82,14.82,15.82,14.82,15.82,14.82,15.82
15.3,14.91,15.92,14.91,15.92,14.91,15.92,14.91,15.92
15.4,15.01,16.02,15.01,16.02,15.01,16.02,15.01,16.02
15.5,15.10,16.11,15.10,16.11,15.10,16.11,15.10,16.11
15.6,15.20,16.21,15.20,16.21,15.20,16.21,15.20,16.21
15.7,15.29,16.30,15.29,16.30,15.29,16.30,15.29,16.30
15.8,15.39,16.40,15.39,16.40,15.39,16.40,15.39,16.40
15.9,15.48,16.49,15.48,16.49,15.48,16.49,15.48,16.49
16.0,15.58,16.59,15.58,16.59,15.58,16.59,15.58,16.59
16.1,15.67,16.69,15.67,16.69,15.67,16.69,15.67,16.69
16.2,15.77,16.78,15.77,16.78,15.77,16.78,15.77,16.78
16.3,15.86,16.88,15.86,16.88,15.86,16.88,15.86,16.88
16.4,15.96,16.97,15.96,16.97,15.96,16.97,15.96,16.97
16.5,16.05,17.07,16.05,17.07,16.05,17.07,16.05,17.07
16.6,16.15,17.17,16.15,17.17,16.15,17.17,16.15,17.17
16.7,16.24,17.26,16.24,17.26,16.24,17.26,16.24,17.26
16.8,16.34,17.36,16.34,17.36,16.34,17.36,16.34,17.36
16.9,16.43,17.45,16.43,17.45,16.43,17.45,16.43,17.45
17.0,16.53,17.55,16.53,17.55,16.53,17.55,16.53,17.55
17.1,16.62,17.64,16.62,17.64,16.62,17.64,16.62,17.64
17.2,16.72,17.74,16.72,17.74,16.72,17.74,16.72,17.74
17.3,16.81,17.84,16.81,17.84,16.81,17.84,16.81,17.84
17.4,16.91,17.93,16.91,17.93,16.91,17.93,16.91,17.93
17.5,17.00,18.03,17.00,18.03,17.00,18.03,17.00,18.03
17.6,17.10,18.12,17.10,18.12,17.10,18.12,17.10,18.12
17.7,17.19,18.22,17.19,18.22,17.19,18.22,17.19,18.22
17.8,17.29,18.31,17.29,18.31,17.29,18.31,17.29,18.31
17.9,17.39,18.41,17.39,18.41,17.39,18.41,17.39,18.41
18.0,17.48,18.51,17.48,18.51,17.48,18.51,17.48,18.51
18.1,17.58,18.60,17.58,18.60,17.58,18.60,17.58,18.60
18.2,17.67,18.70,17.67,18.70,17.67,18.70,17.67,18.70
18.3,17.77,18.79,17.77,18.79,17.77,18.79,17.77,18.79
